"PostId","Title","Slug","Content","Summary","CategoryId","FeatureImageUrl","HeroImageUrl","ThumbnailUrl","Status","IsPublished","PublishDate","PublishTime","CreatedAt","CreatedBy","UpdatedBy","TitleNorm","SlugNorm"
,"<span style=""font-family:times new roman,times,serif;""><strong>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Chủ tịch</strong></span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-family:times new roman,times,serif;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;<img src=""http://www.donghoduongvan.com/uploads/232016204840Chu%20ky.png"" style=""width: 120px; height: 55px;"" />&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-family:times new roman,times,serif;""><strong>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;Dương Th&agrave;nh Chiến</strong></span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"&nbsp;</p>","","","","",,"","",,"",,,"","","","",""
,"40:33.0","40:33.0","7","1","0",,"23:11.0","NULL",,"0",,,"bao-cao-tong-ket-nam-2024-ke-hoach-nam-2025-2","","","",""
,"Thay đổi thành viên HĐGT và thư ký Ban khuyến học","thay-oi-thanh-vien-h-gt-va-thu-ky-ban-khuyen-hoc-2","<p style=""text-align: center;"">"," Vừa qua Hội đồng gia tộc (HĐGT) đã tổ chức họp bàn, thống nhất về việc bổ sung thành viên HĐGT và thư ký Ban khuyến học dòng họ cụ thể như sau:","",,"","",,"",,,"","","","",""
,"<span style=""font-size:8px;""><span style=""color:#b22222;""><strong>D&Ograve;NG HỌ DƯƠNG VĂN</strong></span></span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:8px;""><u><span style=""color:#b22222;""><strong>Th&ocirc;n Dương Hồi, x&atilde; Y&ecirc;n Thắng, huyện &Yacute; Y&ecirc;n, tỉnh Nam Định</strong></span></u></span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:12px;""><span style=""color:#006400;""><strong>TH&Ocirc;NG B&Aacute;O</strong></span></span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:12px;""><span style=""color:#006400;""><strong>Thay đổi th&agrave;nh vi&ecirc;n HĐGT </strong></span></span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:12px;""><span style=""color:#006400;""><strong>V&agrave; thư k&yacute; ban khuyến học</strong></span></span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:12px;"">&nbsp; &nbsp; &nbsp;Vừa qua Hội đồng gia tộc (HĐGT) đ&atilde; tổ chức họp b&agrave;n, thống nhất về việc bổ sung th&agrave;nh vi&ecirc;n HĐGT v&agrave; thư k&yacute; Ban khuyến học d&ograve;ng họ cụ thể như sau:</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:12px;""><strong>&nbsp; &nbsp; I. <u>Nội dung thống nhất</u></strong>:</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:12px;"">&nbsp;&nbsp;<strong>1.</strong> Thay đổi th&agrave;nh vi&ecirc;n HĐGT: &Ocirc;ng Dương Văn Thay l&agrave; th&agrave;nh vi&ecirc;n HĐGT từ năm đầu 2016, đến nay do tuổi đ&atilde; cao, sức khỏe yếu n&ecirc;n c&oacute; &yacute; kiến muốn chuyển giao c&ocirc;ng việc cho lớp trẻ. HĐGT thống nhất bầu &ocirc;ng Dương Ph&uacute;c To&agrave;n (đời thứ 8 ng&agrave;nh III) l&agrave; th&agrave;nh vi&ecirc;n HĐGT, đảm nhận c&ocirc;ng việc của &ocirc;ng Dương Văn Thay.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:12px;"">&nbsp; &nbsp;&nbsp;<strong>2.</strong> Thay đổi thư k&yacute; Ban khuyến học: &Ocirc;ng Dương Ngọc Tiến thư k&yacute; ban khuyến học từ năm 2018, đến nay tuổi cao, bận nhiều việc của tổ d&acirc;n phố n&ecirc;n muốn chuyển giao cho lớp trẻ. HĐGT thống nhất bầu &ocirc;ng Dương Hồng Văn (đời thứ 9 ng&agrave;nh I) l&agrave; thư k&yacute; Ban khuyến học.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:12px;"">&nbsp; &nbsp; HĐGT ghi nhận c&ocirc;ng đức v&agrave; cảm ơn t&acirc;m huyết của hai &ocirc;ng với d&ograve;ng họ ch&uacute;ng ta. Đặc biệt l&agrave; &ocirc;ng Dương Ngọc Tiến l&agrave; người gi&uacute;p d&ograve;ng họ x&acirc;y dựng dự thảo điều chỉnh qui định khuyến học, khuyến t&agrave;i, ph&uacute;c thọ lần thứ nhất.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:12px;"">&nbsp; &nbsp; Từ ng&agrave;y h&ocirc;m nay &ocirc;ng Dương Ph&uacute;c To&agrave;n ch&iacute;nh thức l&agrave; th&agrave;nh vi&ecirc;n HĐGT, &ocirc;ng Dương Hồng Văn ch&iacute;nh thức l&agrave; thư k&yacute; Ban khuyến học.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:12px;"">&nbsp; &nbsp; Xin th&ocirc;ng b&aacute;o th&agrave;nh phần thay đổi v&agrave; nhiệm vụ HĐGT: &nbsp;</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:12px;""><strong>&nbsp; &nbsp; II. <u>Th&agrave;nh phần hội đồng</u></strong></span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<strong>&nbsp; 1.</strong> &Ocirc;ng Dương Th&agrave;nh Chiến; Trưởng tộc:&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Chủ tịch hội đồng</p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:12px;""><strong>&nbsp; &nbsp;2.</strong> &Ocirc;ng Dương Tiến Sơ; Đại diện ng&agrave;nh I:&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Th&agrave;nh vi&ecirc;n</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:12px;"">&nbsp; &nbsp;<strong>3.</strong> &Ocirc;ng Dương Thế Hinh; Đại diện ng&agrave;nh II:&nbsp; Th&agrave;nh vi&ecirc;n</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:12px;"">&nbsp; &nbsp;<strong>4.</strong> &Ocirc;ng Dương Ph&uacute;c To&agrave;n: Đại diện ng&agrave;nh III: Th&agrave;nh vi&ecirc;n</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:12px;"">&nbsp; &nbsp;<strong>III. <u>Nhiệm vụ của hội đồng, đại diện c&aacute;c ng&agrave;nh v&agrave; c&aacute;c th&agrave;nh vi&ecirc;n</u>:</strong></span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:12px;""><strong>&nbsp; 1. Hội đồng gia tộc:</strong> Thay mặt d&ograve;ng họ b&agrave;n bạc thống nhất triển khai những c&ocirc;ng việc d&ograve;ng họ đ&atilde; qui định v&agrave; thực hiện những nội dung theo nghị quyết tại cuộc họp của d&ograve;ng họ đề ra trong năm.&nbsp; Thống nhất nội dung, tiến tr&igrave;nh c&aacute;c ng&agrave;y giỗ tổ, ng&agrave;y lễ, c&ocirc;ng việc ch&iacute;nh&hellip;v&agrave; đề xuất c&aacute;c vấn đề ch&iacute;nh để d&ograve;ng họ b&agrave;n quyết định.&nbsp;&nbsp;Căn v&agrave;o điều kiện thực tế v&agrave; y&ecirc;u cầu c&ocirc;ng việc, HĐGT quyết định c&aacute;c h&igrave;nh thức thống nhất họp b&agrave;n v&agrave; trao đổi c&aacute;c c&ocirc;ng việc ch&iacute;nh bằng h&igrave;nh thức trực tiếp hoặc trực tuyến tr&ecirc;n nền tảng ứng dụng mạng Zalo. &nbsp;</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:12px;""><strong>&nbsp; 2. Người đại diện của từng ng&agrave;nh:</strong> L&agrave; đầu mối kết nối giữa c&aacute;c th&agrave;nh vi&ecirc;n thuộc ng&agrave;nh hoặc khu vực địa phương, chịu tr&aacute;ch nhiệm nắm bắt c&aacute;c th&ocirc;ng tin của ng&agrave;nh m&igrave;nh v&agrave; triển khai c&aacute;c nội dung m&agrave; hội đồng gia tộc đ&atilde; thống nhất.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:12px;""><strong>&nbsp; 3. C&aacute;c th&agrave;nh vi&ecirc;n từng ng&agrave;nh:</strong> C&oacute; tr&aacute;ch nhiệm phản &aacute;nh những vấn đề li&ecirc;n quan đến d&ograve;ng họ, những nguyện vọng, t&acirc;m tư, những s&aacute;ng kiến&hellip;trực tiếp tới người đại diện của m&igrave;nh hoặc th&agrave;nh vi&ecirc;n HĐGT ng&agrave;nh m&igrave;nh hoặc trưởng tộc v&agrave; thực hiện c&aacute;c nhiệm vụ được hội đồng ph&acirc;n c&ocirc;ng.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:12px;"">&nbsp; Tr&ecirc;n đ&acirc;y l&agrave; những thay đổi th&agrave;nh vi&ecirc;n của HĐGT &nbsp;v&agrave; thư k&yacute; ban khuyến học họ Dương Văn. Xin th&ocirc;ng b&aacute;o tới to&agrave;n thể c&aacute;c th&agrave;nh vi&ecirc;n trong d&ograve;ng họ biết, thực hiện./.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:12px;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<em>Ng&agrave;y 06 th&aacute;ng 5 năm 2025</em></span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:12px;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;<strong>TM. HỘI ĐỒNG GIA TỘC</strong></span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:12px;""><strong>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;CHỦ TỊCH</strong></span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
